name,measure,measureInfo,geoTypeName,geoJoinId,geoPlaceName,timePeriod,start_date,dataValue,message
,,,,313.0,,,,20.3,
,,,,315.0,,,,21.6,
,,,,315.0,,,,10.7,
,,,,315.0,,,,21.9,
,,,,313.0,,,,6.9,
,,,,313.0,,,,8.2,
,,,,315.0,,,,5.8,
,,,,206.0,,,,23.3,
,,,,206.0,,,,16.0,
,,,,206.0,,,,21.8,
,,,,408.0,,,,19.9,
,,,,315.0,,,,7.7,
,,,,313.0,,,,11.0,
,,,,313.0,,,,11.3,
,,,,401.0,,,,13.1,
,,,,401.0,,,,9.3,
,,,,208.0,,,,7.9,
,,,,208.0,,,,6.2,
,,,,315.0,,,,1.6,
,,,,313.0,,,,1.8,
,,,,413.0,,,,1.1,
,,,,408.0,,,,22.3,
,,,,208.0,,,,22.9,
,,,,206.0,,,,14.6,
,,,,313.0,,,,10.0,
,,,,1.0,,,,0.7,
,,,,1.0,,,,29.4,
,,,,1.0,,,,9.4,
,,,,1.0,,,,10.4,
,,,,1.0,,,,9.5,
,,,,1.0,,,,7.4,
,,,,1.0,,,,7.9,
,,,,310.0,,,,19.2,
,,,,211.0,,,,21.0,
,,,,211.0,,,,20.8,
,,,,707.0,,,,11.7,
,,,,209.0,,,,8.3,
,,,,707.0,,,,10.4,
,,,,707.0,,,,10.2,
,,,,707.0,,,,12.4,
,,,,707.0,,,,7.7,
,,,,707.0,,,,9.8,
,,,,707.0,,,,10.7,
,,,,707.0,,,,11.3,
,,,,707.0,,,,12.1,
,,,,209.0,,,,31.4,
,,,,211.0,,,,29.7,
,,,,707.0,,,,27.8,
,,,,707.0,,,,25.3,
,,,,101.0,,,,20.1,
,,,,101.0,,,,23.1,
,,,,501.0,,,,19.8,
,,,,101.0,,,,14.3,
,,,,401.0,,,,24.3,
,,,,401.0,,,,27.6,
,,,,211.0,,,,22.7,
,,,,211.0,,,,26.6,
,,,,203.0,,,,24.8,
,,,,203.0,,,,15.4,
,,,,403.0,,,,17.8,
,,,,103.0,,,,19.7,
,,,,103.0,,,,21.5,
,,,,707.0,,,,25.6,
,,,,707.0,,,,23.8,
,,,,707.0,,,,28.5,
,,,,304.0,,,,25.6,
,,,,304.0,,,,27.2,
,,,,104.0,,,,32.1,
,,,,104.0,,,,29.8,
,,,,304.0,,,,24.4,
,,,,304.0,,,,29.0,
,,,,402.0,,,,2.4,
,,,,502.0,,,,1.7,
,,,,206.0,,,,1.0,
,,,,3.0,,,,2.1,
,,,,3.0,,,,0.9,
,,,,106.0,,,,2.3,
,,,,402.0,,,,26.2,
,,,,402.0,,,,16.7,
,,,,502.0,,,,13.2,
,,,,502.0,,,,13.0,
,,,,501.0,,,,9.3,
,,,,502.0,,,,14.5,
,,,,402.0,,,,23.0,
,,,,402.0,,,,14.2,
,,,,401.0,,,,20.1,
,,,,302.0,,,,21.2,
,,,,401.0,,,,7.8,
,,,,401.0,,,,6.5,
,,,,313.0,,,,20.9,
,,,,315.0,,,,22.5,
,,,,313.0,,,,18.4,
,,,,313.0,,,,10.7,
,,,,315.0,,,,12.1,
,,,,315.0,,,,14.0,
,,,,408.0,,,,7.7,
,,,,408.0,,,,6.2,
,,,,707.0,,,,14.7,
,,,,707.0,,,,13.1,
,,,,401.0,,,,31.4,
,,,,206.0,,,,18.9,
,,,,206.0,,,,21.0,
,,,,206.0,,,,30.6,
,,,,408.0,,,,8.1,
,,,,408.0,,,,7.5,
,,,,208.0,,,,9.1,
,,,,208.0,,,,9.8,
,,,,408.0,,,,9.3,
,,,,408.0,,,,9.8,
,,,,408.0,,,,17.6,
,,,,408.0,,,,16.2,
,,,,408.0,,,,28.4,
,,,,401.0,,,,25.2,
,,,,408.0,,,,22.5,
,,,,408.0,,,,13.1,
,,,,401.0,,,,20.7,
,,,,401.0,,,,20.9,
,,,,206.0,,,,27.1,
,,,,206.0,,,,29.4,
,,,,408.0,,,,29.5,
,,,,408.0,,,,30.9,
,,,,408.0,,,,27.8,
,,,,413.0,,,,1.8,
,,,,315.0,,,,2.1,
,,,,4.0,,,,1.6,
,,,,316.0,,,,12.0,
,,,,316.0,,,,11.7,
,,,,207.0,,,,13.1,
,,,,207.0,,,,6.3,
,,,,205.0,,,,1.8,
,,,,405.0,,,,1.4,
,,,,316.0,,,,1.3,
,,,,207.0,,,,23.6,
,,,,406.0,,,,4.3,
,,,,207.0,,,,20.9,
,,,,207.0,,,,10.2,
,,,,207.0,,,,8.7,
,,,,207.0,,,,10.5,
,,,,207.0,,,,9.8,
,,,,207.0,,,,10.2,
,,,,407.0,,,,31.9,
,,,,406.0,,,,21.7,
,,,,406.0,,,,22.6,
,,,,207.0,,,,23.8,
,,,,202.0,,,,20.5,
,,,,302.0,,,,38.1,
,,,,202.0,,,,53.39999999999999,
,,,,102.0,,,,32.2,
,,,,302.0,,,,53.39999999999999,
,,,,407.0,,,,17.8,
,,,,407.0,,,,12.8,
,,,,407.0,,,,17.5,
,,,,405.0,,,,2.0,
,,,,102.0,,,,1.4,
,,,,406.0,,,,1.4,
,,,,311.0,,,,11.1,
,,,,209.0,,,,1.4,
,,,,411.0,,,,1.2,
,,,,111.0,,,,2.1,
,,,,109.0,,,,2.0,
,,,,311.0,,,,1.7,
,,,,409.0,,,,1.4,
,,,,211.0,,,,1.5,
,,,,410.0,,,,17.6,
,,,,210.0,,,,19.0,
,,,,410.0,,,,18.9,
,,,,210.0,,,,22.1,
,,,,210.0,,,,22.5,
,,,,311.0,,,,12.8,
,,,,311.0,,,,24.3,
,,,,402.0,,,,12.3,
,,,,402.0,,,,8.7,
,,,,502.0,,,,11.0,
,,,,502.0,,,,7.4,
,,,,502.0,,,,6.5,
,,,,502.0,,,,0.4,
,,,,209.0,,,,24.6,
,,,,209.0,,,,23.0,
,,,,311.0,,,,21.9,
,,,,210.0,,,,33.3,
,,,,210.0,,,,11.0,
,,,,410.0,,,,8.3,
,,,,410.0,,,,8.0,
,,,,210.0,,,,8.5,
,,,,410.0,,,,8.0,
,,,,402.0,,,,16.3,
,,,,402.0,,,,15.6,
,,,,402.0,,,,10.2,
,,,,402.0,,,,11.9,
,,,,203.0,,,,10.4,
,,,,103.0,,,,10.4,
,,,,103.0,,,,7.4,
,,,,203.0,,,,10.9,
,,,,203.0,,,,6.6,
,,,,103.0,,,,6.6,
,,,,104.0,,,,9.9,
,,,,302.0,,,,20.8,
,,,,707.0,,,,22.1,
,,,,403.0,,,,30.3,
,,,,203.0,,,,28.9,
,,,,203.0,,,,26.0,
,,,,203.0,,,,11.6,
,,,,707.0,,,,30.2,
,,,,707.0,,,,24.0,
,,,,707.0,,,,33.2,
,,,,707.0,,,,14.5,
,,,,707.0,,,,13.9,
,,,,707.0,,,,10.1,
,,,,707.0,,,,10.4,
,,,,103.0,,,,12.0,
,,,,103.0,,,,8.3,
,,,,707.0,,,,10.4,
,,,,707.0,,,,10.5,
,,,,707.0,,,,7.7,
,,,,103.0,,,,11.5,
,,,,707.0,,,,14.4,
,,,,707.0,,,,13.9,
,,,,402.0,,,,14.2,
,,,,402.0,,,,9.8,
,,,,707.0,,,,20.4,
,,,,201.0,,,,53.39999999999999,
,,,,101.0,,,,53.39999999999999,
,,,,211.0,,,,24.1,
,,,,209.0,,,,22.3,
,,,,211.0,,,,29.6,
,,,,707.0,,,,23.6,
,,,,707.0,,,,26.5,
,,,,707.0,,,,25.3,
,,,,707.0,,,,28.5,
,,,,1.0,,,,3.2,
,,,,1.0,,,,2.9,
,,,,1.0,,,,1.5,
,,,,1.0,,,,2.1,
,,,,1.0,,,,1.6,
,,,,1.0,,,,0.9,
,,,,410.0,,,,1.9,
,,,,201.0,,,,1.1,
,,,,501.0,,,,1.2,
,,,,501.0,,,,0.7,
,,,,101.0,,,,1.6,
,,,,312.0,,,,23.7,
,,,,312.0,,,,21.2,
,,,,707.0,,,,11.7,
,,,,707.0,,,,9.2,
,,,,707.0,,,,11.8,
,,,,209.0,,,,7.1,
,,,,707.0,,,,12.5,
,,,,707.0,,,,10.4,
,,,,707.0,,,,10.6,
,,,,707.0,,,,14.3,
,,,,707.0,,,,8.7,
,,,,707.0,,,,7.7,
,,,,1.0,,,,13.9,
,,,,1.0,,,,18.4,
,,,,1.0,,,,20.3,
,,,,1.0,,,,22.7,
,,,,1.0,,,,21.6,
,,,,1.0,,,,15.2,
,,,,1.0,,,,31.4,
,,,,1.0,,,,17.8,
,,,,1.0,,,,23.7,
,,,,1.0,,,,15.7,
,,,,1.0,,,,28.1,
,,,,1.0,,,,26.0,
,,,,1.0,,,,18.9,
,,,,1.0,,,,18.8,
,,,,1.0,,,,10.6,
,,,,1.0,,,,19.6,
,,,,1.0,,,,34.1,
,,,,1.0,,,,17.0,
,,,,1.0,,,,17.6,
,,,,1.0,,,,11.1,
,,,,1.0,,,,15.8,
,,,,1.0,,,,15.2,
,,,,1.0,,,,20.1,
,,,,211.0,,,,26.7,
,,,,211.0,,,,29.3,
,,,,209.0,,,,30.1,
,,,,1.0,,,,6.1,
,,,,1.0,,,,8.5,
,,,,1.0,,,,7.3,
,,,,1.0,,,,10.1,
,,,,1.0,,,,8.6,
,,,,1.0,,,,10.4,
,,,,1.0,,,,9.1,
,,,,1.0,,,,7.4,
,,,,318.0,,,,20.9,
,,,,318.0,,,,21.2,
,,,,403.0,,,,24.8,
,,,,107.0,,,,8.8,
,,,,1.0,,,,11.7,
,,,,2.0,,,,8.4,
,,,,408.0,,,,6.7,
,,,,308.0,,,,10.2,
,,,,403.0,,,,30.4,
,,,,404.0,,,,30.3,
,,,,318.0,,,,33.7,
,,,,318.0,,,,36.6,
,,,,101.0,,,,10.4,
,,,,301.0,,,,29.0,
,,,,101.0,,,,23.1,
,,,,101.0,,,,14.3,
,,,,208.0,,,,30.4,
,,,,207.0,,,,25.2,
,,,,207.0,,,,0.3,
,,,,207.0,,,,33.5,
,,,,107.0,,,,0.4,
,,,,107.0,,,,36.8,
,,,,307.0,,,,9.0,
,,,,308.0,,,,4.1,
,,,,407.0,,,,14.5,
,,,,1.0,,,,42.7,
,,,,208.0,,,,0.0,
,,,,407.0,,,,0.1,
,,,,408.0,,,,0.1,
,,,,407.0,,,,23.7,
,,,,408.0,,,,13.7,
,,,,101.0,,,,21.4,
,,,,101.0,,,,21.9,
,,,,208.0,,,,1.6,
,,,,104.0,,,,2.9,
,,,,206.0,,,,1.6,
,,,,503.0,,,,11.3,
,,,,503.0,,,,7.8,
,,,,403.0,,,,6.5,
,,,,403.0,,,,5.1,
,,,,405.0,,,,2.7,
,,,,208.0,,,,17.8,
,,,,208.0,,,,18.3,
,,,,303.0,,,,26.8,
,,,,503.0,,,,16.0,
,,,,503.0,,,,19.9,
,,,,503.0,,,,10.4,
,,,,405.0,,,,24.7,
,,,,405.0,,,,12.8,
,,,,503.0,,,,18.5,
,,,,403.0,,,,14.5,
,,,,403.0,,,,13.6,
,,,,405.0,,,,23.3,
,,,,405.0,,,,15.7,
,,,,707.0,,,,10.1,
,,,,707.0,,,,8.0,
,,,,707.0,,,,17.3,
,,,,707.0,,,,18.0,
,,,,503.0,,,,47.3,
,,,,105.0,,,,53.39999999999999,
,,,,103.0,,,,53.39999999999999,
,,,,103.0,,,,43.6,
,,,,403.0,,,,11.2,
,,,,105.0,,,,53.39999999999999,
,,,,1.0,,,,12.6,
,,,,1.0,,,,8.6,
,,,,1.0,,,,10.7,
,,,,1.0,,,,6.5,
,,,,1.0,,,,6.4,
,,,,1.0,,,,9.0,
,,,,1.0,,,,3.5,
,,,,1.0,,,,27.4,
,,,,1.0,,,,0.5,
,,,,1.0,,,,8.3,
,,,,1.0,,,,6.8,
,,,,1.0,,,,10.3,
,,,,1.0,,,,10.2,
,,,,1.0,,,,7.5,
,,,,1.0,,,,7.0,
,,,,707.0,,,,12.8,
,,,,501.0,,,,8.6,
,,,,410.0,,,,10.7,
,,,,412.0,,,,10.9,
,,,,412.0,,,,5.6,
,,,,108.0,,,,14.4,
,,,,412.0,,,,6.2,
,,,,410.0,,,,6.1,
,,,,108.0,,,,8.0,
,,,,310.0,,,,8.3,
,,,,312.0,,,,5.7,
,,,,707.0,,,,9.5,
,,,,707.0,,,,9.9,
,,,,401.0,,,,5.0,
,,,,501.0,,,,10.1,
,,,,401.0,,,,8.7,
,,,,707.0,,,,13.3,
,,,,707.0,,,,7.8,
,,,,402.0,,,,6.5,
,,,,301.0,,,,13.6,
,,,,301.0,,,,10.2,
,,,,101.0,,,,8.4,
,,,,102.0,,,,15.2,
,,,,102.0,,,,8.4,
,,,,501.0,,,,12.1,
,,,,201.0,,,,14.7,
,,,,201.0,,,,9.0,
,,,,201.0,,,,13.4,
,,,,501.0,,,,8.0,
,,,,501.0,,,,6.1,
,,,,201.0,,,,6.1,
,,,,502.0,,,,5.9,
,,,,502.0,,,,5.2,
,,,,203.0,,,,12.0,
,,,,203.0,,,,11.5,
,,,,410.0,,,,0.0,
,,,,103.0,,,,6.4,
,,,,104.0,,,,8.1,
,,,,303.0,,,,8.6,
,,,,403.0,,,,12.7,
,,,,204.0,,,,5.7,
,,,,203.0,,,,8.6,
,,,,203.0,,,,6.6,
,,,,204.0,,,,11.7,
,,,,409.0,,,,7.5,
,,,,707.0,,,,16.4,
,,,,707.0,,,,15.4,
,,,,103.0,,,,11.3,
,,,,707.0,,,,33.1,
,,,,502.0,,,,10.4,
,,,,502.0,,,,11.4,
,,,,402.0,,,,26.7,
,,,,210.0,,,,24.0,
,,,,410.0,,,,8.6,
,,,,410.0,,,,12.7,
,,,,502.0,,,,53.39999999999999,
,,,,502.0,,,,16.0,
,,,,410.0,,,,10.1,
,,,,210.0,,,,10.4,
,,,,410.0,,,,35.2,
,,,,311.0,,,,2.0,
,,,,502.0,,,,1.1,
,,,,409.0,,,,24.1,
,,,,409.0,,,,23.3,
,,,,311.0,,,,15.4,
,,,,209.0,,,,21.1,
,,,,311.0,,,,19.7,
,,,,410.0,,,,9.5,
,,,,410.0,,,,9.4,
,,,,410.0,,,,5.9,
,,,,210.0,,,,11.1,
,,,,210.0,,,,11.4,
,,,,410.0,,,,10.7,
,,,,402.0,,,,1.1,
,,,,211.0,,,,12.1,
,,,,211.0,,,,8.1,
,,,,211.0,,,,6.1,
,,,,211.0,,,,13.6,
,,,,411.0,,,,12.2,
,,,,111.0,,,,14.2,
,,,,311.0,,,,11.7,
,,,,204.0,,,,29.8,
,,,,204.0,,,,53.39999999999999,
,,,,504.0,,,,29.8,
,,,,409.0,,,,19.8,
,,,,205.0,,,,19.5,
,,,,409.0,,,,31.8,
,,,,409.0,,,,31.7,
,,,,707.0,,,,28.3,
,,,,707.0,,,,30.2,
,,,,104.0,,,,1.3,
,,,,5.0,,,,1.2,
,,,,5.0,,,,0.6,
,,,,707.0,,,,31.0,
,,,,707.0,,,,30.5,
,,,,314.0,,,,14.6,
,,,,314.0,,,,22.9,
,,,,314.0,,,,24.4,
,,,,407.0,,,,19.8,
,,,,407.0,,,,11.1,
,,,,314.0,,,,20.5,
,,,,707.0,,,,8.1,
,,,,707.0,,,,10.0,
,,,,707.0,,,,12.1,
,,,,707.0,,,,8.8,
,,,,707.0,,,,7.0,
,,,,205.0,,,,12.0,
,,,,407.0,,,,16.4,
,,,,407.0,,,,20.9,
,,,,409.0,,,,6.5,
,,,,409.0,,,,10.8,
,,,,205.0,,,,8.9,
,,,,406.0,,,,2.3,
,,,,208.0,,,,2.2,
,,,,103.0,,,,1.6,
,,,,503.0,,,,0.7,
,,,,105.0,,,,1.0,
,,,,103.0,,,,1.0,
,,,,408.0,,,,18.3,
,,,,406.0,,,,20.0,
,,,,403.0,,,,8.9,
,,,,303.0,,,,4.8,
,,,,104.0,,,,15.5,
,,,,208.0,,,,6.0,
,,,,106.0,,,,10.7,
,,,,408.0,,,,11.1,
,,,,408.0,,,,12.8,
,,,,406.0,,,,11.7,
,,,,406.0,,,,8.0,
,,,,308.0,,,,6.7,
,,,,206.0,,,,12.9,
,,,,206.0,,,,8.4,
,,,,206.0,,,,7.2,
,,,,208.0,,,,8.0,
,,,,208.0,,,,6.7,
,,,,408.0,,,,6.2,
,,,,408.0,,,,5.5,
,,,,104.0,,,,14.9,
,,,,104.0,,,,10.4,
,,,,104.0,,,,7.8,
,,,,106.0,,,,16.5,
,,,,503.0,,,,0.0,
,,,,311.0,,,,6.2,
,,,,502.0,,,,9.8,
,,,,502.0,,,,6.4,
,,,,502.0,,,,8.1,
,,,,402.0,,,,10.7,
,,,,410.0,,,,6.9,
,,,,410.0,,,,6.2,
,,,,402.0,,,,26.2,
,,,,502.0,,,,21.3,
,,,,502.0,,,,14.3,
,,,,502.0,,,,15.4,
,,,,402.0,,,,21.9,
,,,,402.0,,,,21.7,
,,,,402.0,,,,32.0,
,,,,209.0,,,,17.1,
,,,,209.0,,,,16.0,
,,,,209.0,,,,17.9,
,,,,209.0,,,,53.39999999999999,
,,,,209.0,,,,53.39999999999999,
,,,,502.0,,,,29.0,
,,,,402.0,,,,6.4,
,,,,502.0,,,,30.4,
,,,,109.0,,,,53.39999999999999,
,,,,211.0,,,,32.3,
,,,,211.0,,,,35.5,
,,,,409.0,,,,43.6,
,,,,409.0,,,,52.7,
,,,,402.0,,,,51.0,
,,,,502.0,,,,53.39999999999999,
,,,,502.0,,,,49.0,
,,,,205.0,,,,12.5,
,,,,205.0,,,,9.3,
,,,,205.0,,,,7.3,
,,,,314.0,,,,12.8,
,,,,504.0,,,,0.0,
,,,,404.0,,,,6.5,
,,,,404.0,,,,6.7,
,,,,707.0,,,,11.3,
,,,,707.0,,,,11.0,
,,,,707.0,,,,7.5,
,,,,707.0,,,,7.4,
,,,,409.0,,,,11.7,
,,,,504.0,,,,11.9,
,,,,504.0,,,,14.3,
,,,,404.0,,,,20.1,
,,,,404.0,,,,18.2,
,,,,504.0,,,,11.7,
,,,,504.0,,,,11.5,
,,,,504.0,,,,20.6,
,,,,504.0,,,,10.8,
,,,,504.0,,,,11.3,
,,,,407.0,,,,38.3,
,,,,211.0,,,,38.3,
,,,,404.0,,,,53.39999999999999,
,,,,304.0,,,,53.39999999999999,
,,,,504.0,,,,0.5,
,,,,304.0,,,,53.39999999999999,
,,,,5.0,,,,21.0,
,,,,5.0,,,,21.2,
,,,,207.0,,,,53.39999999999999,
,,,,314.0,,,,53.39999999999999,
,,,,405.0,,,,13.8,
,,,,405.0,,,,25.1,
,,,,201.0,,,,26.7,
,,,,201.0,,,,17.5,
,,,,102.0,,,,29.0,
,,,,301.0,,,,25.9,
,,,,103.0,,,,24.0,
,,,,403.0,,,,6.6,
,,,,103.0,,,,10.3,
,,,,303.0,,,,9.3,
,,,,318.0,,,,11.8,
,,,,318.0,,,,8.2,
,,,,404.0,,,,7.5,
,,,,317.0,,,,6.5,
,,,,318.0,,,,8.4,
,,,,503.0,,,,8.1,
,,,,317.0,,,,9.0,
,,,,318.0,,,,10.3,
,,,,404.0,,,,6.7,
,,,,307.0,,,,23.9,
,,,,307.0,,,,22.6,
,,,,408.0,,,,33.0,
,,,,2.0,,,,33.8,
,,,,204.0,,,,22.2,
,,,,204.0,,,,24.0,
,,,,203.0,,,,2.6,
,,,,304.0,,,,1.2,
,,,,203.0,,,,29.4,
,,,,203.0,,,,38.6,
,,,,103.0,,,,27.4,
,,,,503.0,,,,35.9,
,,,,103.0,,,,30.4,
,,,,317.0,,,,10.8,
,,,,318.0,,,,20.3,
,,,,318.0,,,,24.7,
,,,,318.0,,,,10.3,
,,,,407.0,,,,34.0,
,,,,2.0,,,,33.2,
,,,,107.0,,,,33.6,
,,,,1.0,,,,32.9,
,,,,1.0,,,,33.1,
,,,,207.0,,,,33.3,
,,,,207.0,,,,33.7,
,,,,408.0,,,,33.9,
,,,,107.0,,,,24.0,
,,,,1.0,,,,31.2,
,,,,407.0,,,,32.5,
,,,,203.0,,,,31.9,
,,,,317.0,,,,33.0,
,,,,204.0,,,,12.8,
,,,,404.0,,,,8.3,
,,,,301.0,,,,7.8,
,,,,301.0,,,,7.3,
,,,,203.0,,,,32.6,
,,,,503.0,,,,36.2,
,,,,304.0,,,,32.3,
,,,,304.0,,,,20.0,
,,,,304.0,,,,20.0,
,,,,103.0,,,,19.9,
,,,,103.0,,,,27.5,
,,,,318.0,,,,36.1,
,,,,318.0,,,,35.9,
,,,,503.0,,,,36.5,
,,,,404.0,,,,32.8,
,,,,203.0,,,,27.8,
,,,,303.0,,,,18.4,
,,,,303.0,,,,16.6,
,,,,4.0,,,,0.8,
,,,,313.0,,,,16.1,
,,,,313.0,,,,17.8,
,,,,408.0,,,,8.0,
,,,,408.0,,,,10.1,
,,,,208.0,,,,11.8,
,,,,208.0,,,,8.2,
,,,,401.0,,,,9.2,
,,,,401.0,,,,9.1,
,,,,208.0,,,,7.8,
,,,,208.0,,,,30.4,
,,,,401.0,,,,29.1,
,,,,408.0,,,,12.8,
,,,,408.0,,,,24.8,
,,,,408.0,,,,22.8,
,,,,208.0,,,,20.9,
,,,,208.0,,,,10.0,
,,,,208.0,,,,7.6,
,,,,206.0,,,,8.1,
,,,,413.0,,,,11.7,
,,,,413.0,,,,10.4,
,,,,413.0,,,,7.5,
,,,,413.0,,,,6.0,
,,,,208.0,,,,11.1,
,,,,408.0,,,,7.4,
,,,,408.0,,,,7.6,
,,,,408.0,,,,11.2,
,,,,707.0,,,,8.7,
,,,,707.0,,,,7.3,
,,,,707.0,,,,6.2,
,,,,401.0,,,,13.6,
,,,,401.0,,,,8.0,
,,,,4.0,,,,2.1,
,,,,4.0,,,,4.9,
,,,,401.0,,,,13.2,
,,,,201.0,,,,53.39999999999999,
,,,,101.0,,,,53.39999999999999,
,,,,501.0,,,,15.4,
,,,,501.0,,,,14.9,
,,,,312.0,,,,53.39999999999999,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,16.0,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,22.0,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,22.7,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,18.7,
,,,,1.0,,,,53.39999999999999,
,,,,1.0,,,,24.0,
,,,,101.0,,,,8.3,
,,,,401.0,,,,3.5,
,,,,201.0,,,,3.6,
,,,,301.0,,,,3.2,
,,,,1.0,,,,5.0,
,,,,1.0,,,,4.9,
,,,,1.0,,,,4.7,
,,,,707.0,,,,23.7,
,,,,707.0,,,,30.1,
,,,,209.0,,,,28.4,
,,,,209.0,,,,19.0,
,,,,209.0,,,,24.9,
,,,,310.0,,,,30.3,
,,,,501.0,,,,16.1,
,,,,501.0,,,,18.7,
,,,,502.0,,,,10.7,
,,,,3.0,,,,7.3,
,,,,206.0,,,,53.39999999999999,
,,,,401.0,,,,38.4,
,,,,401.0,,,,40.2,
,,,,502.0,,,,25.6,
,,,,410.0,,,,53.39999999999999,
,,,,310.0,,,,52.3,
,,,,309.0,,,,4.5,
,,,,310.0,,,,2.7,
,,,,3.0,,,,3.9,
,,,,104.0,,,,9.7,
,,,,104.0,,,,7.3,
,,,,209.0,,,,6.2,
,,,,409.0,,,,10.4,
,,,,106.0,,,,15.1,
,,,,106.0,,,,6.1,
,,,,410.0,,,,5.0,
,,,,210.0,,,,11.1,
,,,,206.0,,,,6.3,
,,,,3.0,,,,7.0,
,,,,309.0,,,,7.5,
,,,,206.0,,,,5.7,
,,,,406.0,,,,1.8,
,,,,407.0,,,,31.9,
,,,,316.0,,,,22.8,
,,,,316.0,,,,15.5,
,,,,405.0,,,,23.0,
,,,,405.0,,,,16.5,
,,,,207.0,,,,10.8,
,,,,207.0,,,,7.4,
,,,,207.0,,,,6.4,
,,,,407.0,,,,11.3,
,,,,207.0,,,,20.5,
,,,,207.0,,,,11.8,
,,,,207.0,,,,6.6,
,,,,407.0,,,,6.5,
,,,,205.0,,,,7.3,
,,,,405.0,,,,12.0,
,,,,405.0,,,,8.5,
,,,,405.0,,,,5.9,
,,,,305.0,,,,13.4,
,,,,316.0,,,,8.6,
,,,,105.0,,,,18.8,
,,,,105.0,,,,12.6,
,,,,407.0,,,,7.5,
,,,,407.0,,,,12.9,
,,,,406.0,,,,22.8,
,,,,302.0,,,,33.2,
,,,,406.0,,,,14.9,
,,,,102.0,,,,42.7,
,,,,302.0,,,,53.39999999999999,
,,,,406.0,,,,53.39999999999999,
,,,,406.0,,,,38.1,
,,,,304.0,,,,53.39999999999999,
,,,,404.0,,,,10.0,
,,,,404.0,,,,12.2,
,,,,5.0,,,,7.5,
,,,,5.0,,,,7.5,
,,,,104.0,,,,5.5,
,,,,204.0,,,,3.5,
,,,,104.0,,,,4.5,
,,,,504.0,,,,7.3,
,,,,707.0,,,,9.1,
,,,,211.0,,,,15.1,
,,,,211.0,,,,14.0,
,,,,104.0,,,,8.1,
,,,,104.0,,,,6.7,
,,,,404.0,,,,5.6,
,,,,5.0,,,,11.8,
,,,,5.0,,,,5.9,
,,,,504.0,,,,11.6,
,,,,314.0,,,,16.2,
,,,,314.0,,,,15.6,
,,,,314.0,,,,15.8,
,,,,504.0,,,,7.6,
,,,,504.0,,,,5.0,
,,,,504.0,,,,5.8,
,,,,707.0,,,,9.5,
,,,,707.0,,,,9.1,
,,,,414.0,,,,9.9,
,,,,205.0,,,,19.2,
,,,,205.0,,,,23.4,
,,,,204.0,,,,53.39999999999999,
,,,,405.0,,,,6.7,
,,,,503.0,,,,6.1,
,,,,105.0,,,,6.2,
,,,,403.0,,,,15.6,
,,,,303.0,,,,27.0,
,,,,503.0,,,,24.0,
,,,,503.0,,,,14.0,
,,,,503.0,,,,19.9,
,,,,405.0,,,,20.3,
,,,,405.0,,,,19.9,
,,,,405.0,,,,18.7,
,,,,503.0,,,,13.9,
,,,,503.0,,,,13.3,
,,,,403.0,,,,29.0,
,,,,403.0,,,,15.7,
,,,,503.0,,,,31.5,
,,,,103.0,,,,1.6,
,,,,103.0,,,,2.1,
,,,,105.0,,,,53.39999999999999,
,,,,208.0,,,,52.1,
,,,,303.0,,,,53.39999999999999,
,,,,105.0,,,,53.39999999999999,
,,,,503.0,,,,18.8,
,,,,105.0,,,,2.7,
,,,,303.0,,,,4.7,
,,,,205.0,,,,4.1,
,,,,405.0,,,,5.5,
,,,,103.0,,,,4.0,
,,,,205.0,,,,6.2,
,,,,403.0,,,,12.7,
,,,,403.0,,,,11.5,
,,,,305.0,,,,14.4,
,,,,209.0,,,,11.5,
,,,,502.0,,,,9.9,
,,,,502.0,,,,12.8,
,,,,502.0,,,,8.1,
,,,,401.0,,,,18.4,
,,,,401.0,,,,16.1,
,,,,301.0,,,,28.4,
,,,,301.0,,,,18.5,
,,,,409.0,,,,11.7,
,,,,410.0,,,,10.2,
,,,,707.0,,,,8.4,
,,,,501.0,,,,13.5,
,,,,102.0,,,,39.7,
,,,,201.0,,,,17.8,
,,,,707.0,,,,32.8,
,,,,707.0,,,,25.4,
,,,,409.0,,,,5.0,
,,,,409.0,,,,28.4,
,,,,209.0,,,,11.3,
,,,,707.0,,,,25.2,
,,,,707.0,,,,26.2,
,,,,707.0,,,,28.9,
,,,,103.0,,,,32.1,
,,,,204.0,,,,33.5,
,,,,103.0,,,,32.8,
,,,,707.0,,,,24.9,
,,,,707.0,,,,29.2,
,,,,304.0,,,,28.7,
,,,,209.0,,,,9.8,
,,,,106.0,,,,22.5,
,,,,209.0,,,,15.0,
,,,,310.0,,,,26.2,
,,,,406.0,,,,36.2,
,,,,406.0,,,,47.7,
,,,,102.0,,,,6.6,
,,,,302.0,,,,4.3,
,,,,202.0,,,,4.2,
,,,,406.0,,,,4.8,
,,,,102.0,,,,5.4,
,,,,302.0,,,,7.0,
